# Document with the sample ids and the antimicrobials that have been tested with
sample_ID,ampicillin,cefoxitin,chloramphenicol,ciprofloxacin,gentamicin,nalidixic acid,tetracycline
SRR3295730,MIC: 32.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295731,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295732,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295733,MIC: 1.0,MIC: 4.0,MIC: 16.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295734,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295735,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295736,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295737,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295738,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295739,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295740,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295741,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295742,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295743,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295744,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295745,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295746,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295747,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295748,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295749,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3295751,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295752,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295753,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295754,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295755,MIC: 2.0,MIC: 8.0,MIC: 16.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295756,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295757,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295758,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295759,MIC: 1.0,MIC: 1.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295760,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295761,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295762,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295763,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295764,MIC: 1.0,MIC: 2.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295765,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295766,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295767,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295768,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295769,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295770,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295771,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295772,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295773,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295774,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295775,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295776,MIC: 32.0,MIC: 16.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 4.0
SRR3295777,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295778,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295779,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295780,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295781,MIC: 32.0,MIC: 16.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295782,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295783,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295784,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295785,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295786,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295787,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3295788,MIC: 2.0,MIC: 8.0,MIC: 16.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295789,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295790,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295791,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295792,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295793,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295794,MIC: 32.0,MIC: 8.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295795,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295796,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295797,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295798,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295799,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295800,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295801,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3295804,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295805,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295806,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295807,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295808,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295809,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295810,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295811,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295812,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295813,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295815,MIC: 1.0,MIC: 2.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295816,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295817,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295818,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3295819,MIC: 2.0,MIC: 8.0,MIC: 16.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295820,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295821,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295822,MIC: 32.0,MIC: 4.0,MIC: 32.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295823,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3295824,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295825,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295826,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295827,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295828,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295829,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295830,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 4.0
SRR3295832,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295833,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295835,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295837,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295838,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295839,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295840,MIC: 1.0,MIC: 4.0,MIC: 16.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295841,MIC: 2.0,MIC: 8.0,MIC: 16.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 32.0
SRR3295842,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295843,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295844,MIC: 1.0,MIC: 4.0,MIC: 16.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295845,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295846,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295848,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295849,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295850,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.25,MIC: 1.0,MIC: 32.0,MIC: 32.0
SRR3295851,MIC: 32.0,MIC: 32.0,MIC: 16.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295852,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295853,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295855,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295856,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295857,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295858,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295859,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295860,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295861,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 4.0
SRR3295862,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295863,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295864,MIC: 1.0,MIC: 4.0,MIC: 16.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295865,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295866,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295867,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295868,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295869,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295871,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295872,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295873,MIC: 32.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295874,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295875,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3295876,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295877,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295879,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295880,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295881,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295882,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295883,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295884,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295885,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295886,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295887,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295888,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR3295889,MIC: 2.0,MIC: 4.0,MIC: 32.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295890,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295891,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295893,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295894,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295895,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295896,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295897,MIC: 32.0,MIC: 2.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295898,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295899,MIC: 32.0,MIC: 16.0,MIC: 8.0,MIC: 0.03,MIC: 8.0,MIC: 4.0,MIC: 32.0
SRR3295900,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295901,MIC: 16.0,MIC: 4.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295902,MIC: 1.0,MIC: 4.0,MIC: 16.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295903,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 4.0
SRR3295904,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295905,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295906,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295907,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.5,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295908,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295909,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295911,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295913,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295914,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295915,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295916,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295917,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295918,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295919,MIC: 32.0,MIC: 2.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295920,MIC: 32.0,MIC: 4.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 8.0,MIC: 32.0
SRR3295921,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295922,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295923,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295924,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295925,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295927,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295928,MIC: 2.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295929,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295930,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295931,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295932,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295935,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295936,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295937,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.5,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295938,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295939,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR3295940,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295941,MIC: 32.0,MIC: 8.0,MIC: 32.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295942,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295943,MIC: 1.0,MIC: 4.0,MIC: 16.0,MIC: 0.03,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295944,MIC: 2.0,MIC: 4.0,MIC: 16.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
